CloseHandle,CreateProcess,MemoryManipulation,ProcessSnapshot,ReadFile,Sleep,ThreadManipulation,TokenPrivileges,WriteFile
0,0,0,0,35,1,0,0,0
10,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
10,0,0,0,0,1,0,0,0
0,0,0,0,35,1,0,0,0
11,0,0,0,0,1,0,0,1
0,0,0,0,21,1,0,0,0
13,0,0,0,88,1,0,0,1
1,0,0,0,21,1,0,0,1
1,0,0,0,22,1,0,0,1
1,0,0,0,28,1,0,0,1
10,0,0,0,0,1,0,0,0
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
10,0,0,0,0,1,0,0,0
10,0,0,0,0,1,0,0,0
0,0,0,0,13,1,0,0,0
1,0,0,0,23,1,0,0,1
10,0,0,0,0,1,0,0,0
0,0,0,0,23,1,0,0,0
13,0,0,0,8,1,0,0,1
11,0,0,0,0,1,0,0,1
1,0,0,0,9,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
1,0,0,0,26,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
1,0,0,0,13,1,0,0,1
1,0,0,0,34,1,0,0,1
11,0,0,0,0,1,0,0,1
1,0,0,0,17,1,0,0,1
10,0,0,0,0,1,0,0,0
12,0,0,0,307,1,0,0,0
11,0,0,0,0,1,0,0,1
1,0,0,0,33,1,0,0,1
11,0,0,0,0,1,0,0,1
1,0,0,0,68,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
10,0,0,0,0,1,0,0,0
10,0,0,0,0,1,0,0,0
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
11,0,0,0,0,1,0,0,1
10,0,0,0,0,1,0,0,0
11,0,0,0,0,1,0,0,1
1,0,0,0,126,1,0,0,1
1,0,0,0,27,1,0,0,1
1,0,0,0,64,1,0,0,1
1,0,0,0,19,1,0,0,1
1,0,0,0,104,1,0,0,1
1,0,0,0,25,1,0,0,1
1,0,0,0,19,1,0,0,1
1,0,0,0,24,1,0,0,1
1,0,0,0,40,1,0,0,1
1,0,0,0,33,1,0,0,1
1,0,0,0,16,1,0,0,1
1,0,0,0,35,1,0,0,1
1,0,0,0,58,1,0,0,1
1,0,0,0,30,1,0,0,1
1,0,0,0,64,1,0,0,1
1,0,0,0,13,1,0,0,1
0,0,0,0,0,1,0,0,0
