CloseHandle,CreateProcess,MemoryManipulation,ProcessSnapshot,ReadFile,Sleep,ThreadManipulation,TokenPrivileges,WriteFile
0,0,0,0,394,1,0,0,0
1,0,0,0,160,1,0,0,1
0,0,0,0,338,1,0,0,0
1,0,0,0,101,1,0,0,1
9,0,0,0,228,1,0,0,1
0,0,0,0,235,1,0,0,0
8,0,0,0,201,1,0,0,1
1,0,0,0,274,1,0,0,1
1,0,0,0,166,1,0,0,1
1,0,0,0,72,1,0,0,1
1,0,0,0,66,1,0,0,1
1,0,0,0,38,1,0,0,1
1,0,0,0,26,1,0,0,1
1,0,0,0,38,1,0,0,1
1,0,0,0,17,1,0,0,1
1,0,0,0,129,1,0,0,1
1,0,0,0,88,1,0,0,1
1,0,0,0,63,1,0,0,1
1,0,0,0,92,1,0,0,1
1,0,1,0,48,1,2,0,2
1,0,0,0,128,1,0,0,1
1,0,0,0,68,1,0,0,1
1,0,0,0,263,1,0,0,1
6,0,1,0,32,1,0,0,1
1,0,0,0,81,1,0,0,1
